,input_text,id,locations,loc_spans,coord_points,input_order
4,"Pohjoisella jäämerellä voimakas maanjäristys – Wikiuutiset
29. tammikuuta 2011 Pohjoisella jäämerellä, lähellä Norjalle kuuluvaa asumatonta Jan Mayenin saarta tapahtui lauantaina kello 08.55:26 Suomen aikaa voimakas maanjäristys. Maanjäristys oli Yhdysvaltain geologisen tutkimuskeskuksen (USGS) mukaan voimakkuudeltaan 6,1 momenttimagnitudia. Järistys sattui muutamia kymmeniä kilometrejä saaresta itään 9,5 kilometrin syvyydessä.
Jan Mayenin saarella on tutkimuskeskus ja Norjan armeijan tukikohta, joissa kaatuili huonekaluja järistyksen seurauksena. Kuitenkaan suuria vahinkoja ei syntynyt. Kukaan ei myöskään loukkaantunut. 
Jan Mayenilla sijaitsee maailman pohjoisin tulivuori. Järistyskeskuksesta on matkaa Grönlannin itärannikon Ittoqqortoormiitiin 560 kilometriä ja Norjan Tromssaan 975 kilometriä.
","https://fi.wikinews.org/wiki/Pohjoisella_j%C3%A4%C3%A4merell%C3%A4_voimakas_maanj%C3%A4ristys
",Jan Mayenin,"(432, 443)","(-8.5, 70.98333)",4
4,"Pohjoisella jäämerellä voimakas maanjäristys – Wikiuutiset
29. tammikuuta 2011 Pohjoisella jäämerellä, lähellä Norjalle kuuluvaa asumatonta Jan Mayenin saarta tapahtui lauantaina kello 08.55:26 Suomen aikaa voimakas maanjäristys. Maanjäristys oli Yhdysvaltain geologisen tutkimuskeskuksen (USGS) mukaan voimakkuudeltaan 6,1 momenttimagnitudia. Järistys sattui muutamia kymmeniä kilometrejä saaresta itään 9,5 kilometrin syvyydessä.
Jan Mayenin saarella on tutkimuskeskus ja Norjan armeijan tukikohta, joissa kaatuili huonekaluja järistyksen seurauksena. Kuitenkaan suuria vahinkoja ei syntynyt. Kukaan ei myöskään loukkaantunut. 
Jan Mayenilla sijaitsee maailman pohjoisin tulivuori. Järistyskeskuksesta on matkaa Grönlannin itärannikon Ittoqqortoormiitiin 560 kilometriä ja Norjan Tromssaan 975 kilometriä.
","https://fi.wikinews.org/wiki/Pohjoisella_j%C3%A4%C3%A4merell%C3%A4_voimakas_maanj%C3%A4ristys
",Norjan,"(474, 480)","(10.0, 62.0)",4
4,"Pohjoisella jäämerellä voimakas maanjäristys – Wikiuutiset
29. tammikuuta 2011 Pohjoisella jäämerellä, lähellä Norjalle kuuluvaa asumatonta Jan Mayenin saarta tapahtui lauantaina kello 08.55:26 Suomen aikaa voimakas maanjäristys. Maanjäristys oli Yhdysvaltain geologisen tutkimuskeskuksen (USGS) mukaan voimakkuudeltaan 6,1 momenttimagnitudia. Järistys sattui muutamia kymmeniä kilometrejä saaresta itään 9,5 kilometrin syvyydessä.
Jan Mayenin saarella on tutkimuskeskus ja Norjan armeijan tukikohta, joissa kaatuili huonekaluja järistyksen seurauksena. Kuitenkaan suuria vahinkoja ei syntynyt. Kukaan ei myöskään loukkaantunut. 
Jan Mayenilla sijaitsee maailman pohjoisin tulivuori. Järistyskeskuksesta on matkaa Grönlannin itärannikon Ittoqqortoormiitiin 560 kilometriä ja Norjan Tromssaan 975 kilometriä.
","https://fi.wikinews.org/wiki/Pohjoisella_j%C3%A4%C3%A4merell%C3%A4_voimakas_maanj%C3%A4ristys
",Jan Mayenilla,"(630, 643)","(-8.5, 70.98333)",4
4,"Pohjoisella jäämerellä voimakas maanjäristys – Wikiuutiset
29. tammikuuta 2011 Pohjoisella jäämerellä, lähellä Norjalle kuuluvaa asumatonta Jan Mayenin saarta tapahtui lauantaina kello 08.55:26 Suomen aikaa voimakas maanjäristys. Maanjäristys oli Yhdysvaltain geologisen tutkimuskeskuksen (USGS) mukaan voimakkuudeltaan 6,1 momenttimagnitudia. Järistys sattui muutamia kymmeniä kilometrejä saaresta itään 9,5 kilometrin syvyydessä.
Jan Mayenin saarella on tutkimuskeskus ja Norjan armeijan tukikohta, joissa kaatuili huonekaluja järistyksen seurauksena. Kuitenkaan suuria vahinkoja ei syntynyt. Kukaan ei myöskään loukkaantunut. 
Jan Mayenilla sijaitsee maailman pohjoisin tulivuori. Järistyskeskuksesta on matkaa Grönlannin itärannikon Ittoqqortoormiitiin 560 kilometriä ja Norjan Tromssaan 975 kilometriä.
","https://fi.wikinews.org/wiki/Pohjoisella_j%C3%A4%C3%A4merell%C3%A4_voimakas_maanj%C3%A4ristys
",Ittoqqortoormiitiin,"(737, 756)","(-21.96221, 70.48456)",4
4,"Pohjoisella jäämerellä voimakas maanjäristys – Wikiuutiset
29. tammikuuta 2011 Pohjoisella jäämerellä, lähellä Norjalle kuuluvaa asumatonta Jan Mayenin saarta tapahtui lauantaina kello 08.55:26 Suomen aikaa voimakas maanjäristys. Maanjäristys oli Yhdysvaltain geologisen tutkimuskeskuksen (USGS) mukaan voimakkuudeltaan 6,1 momenttimagnitudia. Järistys sattui muutamia kymmeniä kilometrejä saaresta itään 9,5 kilometrin syvyydessä.
Jan Mayenin saarella on tutkimuskeskus ja Norjan armeijan tukikohta, joissa kaatuili huonekaluja järistyksen seurauksena. Kuitenkaan suuria vahinkoja ei syntynyt. Kukaan ei myöskään loukkaantunut. 
Jan Mayenilla sijaitsee maailman pohjoisin tulivuori. Järistyskeskuksesta on matkaa Grönlannin itärannikon Ittoqqortoormiitiin 560 kilometriä ja Norjan Tromssaan 975 kilometriä.
","https://fi.wikinews.org/wiki/Pohjoisella_j%C3%A4%C3%A4merell%C3%A4_voimakas_maanj%C3%A4ristys
",Grönlannin,"(714, 724)","(-40.0, 72.0)",4
4,"Pohjoisella jäämerellä voimakas maanjäristys – Wikiuutiset
29. tammikuuta 2011 Pohjoisella jäämerellä, lähellä Norjalle kuuluvaa asumatonta Jan Mayenin saarta tapahtui lauantaina kello 08.55:26 Suomen aikaa voimakas maanjäristys. Maanjäristys oli Yhdysvaltain geologisen tutkimuskeskuksen (USGS) mukaan voimakkuudeltaan 6,1 momenttimagnitudia. Järistys sattui muutamia kymmeniä kilometrejä saaresta itään 9,5 kilometrin syvyydessä.
Jan Mayenin saarella on tutkimuskeskus ja Norjan armeijan tukikohta, joissa kaatuili huonekaluja järistyksen seurauksena. Kuitenkaan suuria vahinkoja ei syntynyt. Kukaan ei myöskään loukkaantunut. 
Jan Mayenilla sijaitsee maailman pohjoisin tulivuori. Järistyskeskuksesta on matkaa Grönlannin itärannikon Ittoqqortoormiitiin 560 kilometriä ja Norjan Tromssaan 975 kilometriä.
","https://fi.wikinews.org/wiki/Pohjoisella_j%C3%A4%C3%A4merell%C3%A4_voimakas_maanj%C3%A4ristys
",Norjan,"(775, 781)","(10.0, 62.0)",4
4,"Pohjoisella jäämerellä voimakas maanjäristys – Wikiuutiset
29. tammikuuta 2011 Pohjoisella jäämerellä, lähellä Norjalle kuuluvaa asumatonta Jan Mayenin saarta tapahtui lauantaina kello 08.55:26 Suomen aikaa voimakas maanjäristys. Maanjäristys oli Yhdysvaltain geologisen tutkimuskeskuksen (USGS) mukaan voimakkuudeltaan 6,1 momenttimagnitudia. Järistys sattui muutamia kymmeniä kilometrejä saaresta itään 9,5 kilometrin syvyydessä.
Jan Mayenin saarella on tutkimuskeskus ja Norjan armeijan tukikohta, joissa kaatuili huonekaluja järistyksen seurauksena. Kuitenkaan suuria vahinkoja ei syntynyt. Kukaan ei myöskään loukkaantunut. 
Jan Mayenilla sijaitsee maailman pohjoisin tulivuori. Järistyskeskuksesta on matkaa Grönlannin itärannikon Ittoqqortoormiitiin 560 kilometriä ja Norjan Tromssaan 975 kilometriä.
","https://fi.wikinews.org/wiki/Pohjoisella_j%C3%A4%C3%A4merell%C3%A4_voimakas_maanj%C3%A4ristys
",Tromssaan,"(782, 791)","(18.95508, 69.6489)",4
5,"Lastensuojelun asiantuntija: rippisalaisuus saattaa estää lastensuojeluilmoituksen tekemisen – Wikiuutiset
20. helmikuuta 2011
Oikeustieteen tohtori Sami Mahkonen vaatii vaitiolovelvollisuutta koskevan erillismaininnan poistamista lastensuojelulaista tuoreessa Kotimaa-lehdessä. Rippisalaisuus saattaa hänen mukaansa estää lastensuojeluilmoituksen tekemisen sosiaaliviranomaisille jo tapahtuneesta lapsen hyväksikäytöstä. Myös poliisille tehtävä ilmoitus suunnitteilla olevasta törkeästä rikoksesta on hänen mukaansa mahdoton, jos rippisalaisuus estää epäillyn nimen paljastamisen. 
Suomen evankelis-luterilaisen kirkon piispainkokous pitää kiinni ehdottomasta rippisalaisuudesta, jonka mukaan ripittäytyjän henkilöllisyys ei saa tulla ilmi edes välillisesti. Arkkipiispa Kari Mäkinen kommentoi, että ehdoton luottamuksellisuus ”avaa auttamismahdollisuuksia ja keinoja puuttua tilanteeseen”. Kirkko on työstänyt ohjeistusta valtiovallan kanssa. Kutsun yhteistyöhön on esittänyt peruspalveluministeri Paula Risikko (kok.). Sekä Risikko että oikeusministeri Tuija Brax (vihr.) vahvistavat, että asia on edennyt siten kuin joulukuussa yhteisessä neuvottelussa sovittiin.
Piispainkokouksen 9. helmikuuta julkaisemissa ohjeissa on useita esimerkkejä toimintaohjeiksi tilanteissa, joissa pappi tai lehtori saavat ripissä tai sielunhoidossa tietää lapsen hyväksikäytöstä.
»Ellei lapsen hyväksikäyttöä suunnitteleva itse suostu ilmoittautumaan viranomaisille, papin on kerrottava hyvissä ajoin ja varovasti asiasta viranomaisille tai sille, jota vaara uhkaa, kuitenkin niin, ettei asianomainen suoraan tai välillisesti tule siitä ilmi. Koska lapsi ei useinkaan tällaisissa tapauksissa pysty puolustautumaan, viranomaisille tehty ilmoitus jää käytännössä usein ainoaksi vaihtoehdoksi. Lain mukaan näissä
tapauksissa voidaan ilmoittaa viranomaisille hankkeilla oleva rikos ja sen ilmeinen kohde, mutta ei papille
uskoutuneen henkilöllisyyttä. Olennaista on, että pappi ryhtyy toimiin tulevien rikosten estämiseksi säilyttäen samalla kirkkolaissa säädetyn vaitiolovelvollisuuden.» (Piispainkokouksen ohjeistuksesta)
","https://fi.wikinews.org/wiki/Lastensuojelun_asiantuntija:_rippisalaisuus_saattaa_est%C3%A4%C3%A4_lastensuojeluilmoituksen_tekemisen
",,,,5
6,"Tähtifantasia-palkintoehdokkaat 2011 julkistettu – Wikiuutiset
9. maaliskuuta 2011
Helsingin science fiction -seura jakaa vuosittain Tähtifantasia-palkinnon parhaalle suomennetulle fantasiakirjalle. Vunna 2010 julkaistuista käännöskirjoista asiantuntijaraati on valinnut viisi teosta palkinnon ehdokkaiksi.
Tähtifantasia-palkinnon asiantuntijaraatiin kuuluvat kriitikko Jukka Halme, kriitikko Aleksi Kuutio, kirjailija ja kustannustoimittaja Anne Leinonen sekä fantasiaharrastaja, Risingshadow.netin edustaja Osmo Määttä.
Wikiuutisiin on lisätty uusia uutisia koskien aihetta Tähtifantasia-palkinto.
","https://fi.wikinews.org/wiki/T%C3%A4htifantasia-palkintoehdokkaat_2011_julkistettu
",Helsingin,"(83, 92)","(24.93545, 60.16952)",6
7,"EIT pyörsi krusifiksilinjauksensa – Wikiuutiset
18. maaliskuuta 2011
Euroopan ihmisoikeustuomioistuin antoi tänään päätöksensä Italian valtion valitukseen. Useampi valtio oli Italian johdolla valittanut EIT:n vuoden 2009 päätöksestä, jonka mukaan julkisten koulujen luokkahuoneiden seinille ripustetut krusifiksit loukkaavat uskonnonvapautta.
EIT perui aiemman linjauksensa. Sen mukaan julkisten koulujen tiloissa olevissa krusifikseissa ei ole mitään väärää, koska niiden ei voida osoittaa vaikuttavan oppilaisiin millään tavalla.
Suomalainen Soile Lautsi vei krusifiksijutun vuonna 2009 EIT:n käsiteltäväksi. Tapaus juontaa juurensa aikaan, jolloin Lautsin lapset kävivät koulua Italiassa eikä koulu suostunut ottamaan kristillisiä symboleja pois seiniltä. AP:n mukaan jupakka nostatti erimielisyyksiä katolis–ortodoksisen Etelä-Euroopan ja uskonnon ja valtion eroa korostavan Pohjois-Euroopan välille.
Katso myös tähän aiheeseen liittyvät aiemmat uutiset.
","https://fi.wikinews.org/wiki/EIT_py%C3%B6rsi_krusifiksilinjauksensa
",Italian,"(127, 134)","(12.83333, 42.83333)",7
7,"EIT pyörsi krusifiksilinjauksensa – Wikiuutiset
18. maaliskuuta 2011
Euroopan ihmisoikeustuomioistuin antoi tänään päätöksensä Italian valtion valitukseen. Useampi valtio oli Italian johdolla valittanut EIT:n vuoden 2009 päätöksestä, jonka mukaan julkisten koulujen luokkahuoneiden seinille ripustetut krusifiksit loukkaavat uskonnonvapautta.
EIT perui aiemman linjauksensa. Sen mukaan julkisten koulujen tiloissa olevissa krusifikseissa ei ole mitään väärää, koska niiden ei voida osoittaa vaikuttavan oppilaisiin millään tavalla.
Suomalainen Soile Lautsi vei krusifiksijutun vuonna 2009 EIT:n käsiteltäväksi. Tapaus juontaa juurensa aikaan, jolloin Lautsin lapset kävivät koulua Italiassa eikä koulu suostunut ottamaan kristillisiä symboleja pois seiniltä. AP:n mukaan jupakka nostatti erimielisyyksiä katolis–ortodoksisen Etelä-Euroopan ja uskonnon ja valtion eroa korostavan Pohjois-Euroopan välille.
Katso myös tähän aiheeseen liittyvät aiemmat uutiset.
","https://fi.wikinews.org/wiki/EIT_py%C3%B6rsi_krusifiksilinjauksensa
",Italian,"(175, 182)","(12.83333, 42.83333)",7
7,"EIT pyörsi krusifiksilinjauksensa – Wikiuutiset
18. maaliskuuta 2011
Euroopan ihmisoikeustuomioistuin antoi tänään päätöksensä Italian valtion valitukseen. Useampi valtio oli Italian johdolla valittanut EIT:n vuoden 2009 päätöksestä, jonka mukaan julkisten koulujen luokkahuoneiden seinille ripustetut krusifiksit loukkaavat uskonnonvapautta.
EIT perui aiemman linjauksensa. Sen mukaan julkisten koulujen tiloissa olevissa krusifikseissa ei ole mitään väärää, koska niiden ei voida osoittaa vaikuttavan oppilaisiin millään tavalla.
Suomalainen Soile Lautsi vei krusifiksijutun vuonna 2009 EIT:n käsiteltäväksi. Tapaus juontaa juurensa aikaan, jolloin Lautsin lapset kävivät koulua Italiassa eikä koulu suostunut ottamaan kristillisiä symboleja pois seiniltä. AP:n mukaan jupakka nostatti erimielisyyksiä katolis–ortodoksisen Etelä-Euroopan ja uskonnon ja valtion eroa korostavan Pohjois-Euroopan välille.
Katso myös tähän aiheeseen liittyvät aiemmat uutiset.
","https://fi.wikinews.org/wiki/EIT_py%C3%B6rsi_krusifiksilinjauksensa
",Italiassa,"(681, 690)","(12.83333, 42.83333)",7
8,"Tähtivaeltaja-palkintoehdokkaat 2011 julkistettu – Wikiuutiset
29. maaliskuuta 2011
Helsingin science fiction -seura jakaa vuosittain Tähtivaeltaja-palkinnon edellisvuoden parhaalle Suomessa ilmestyneelle tieteiskirjalle. Vuoden 2010 kirjoista seuran raati on valinnut viisi teosta palkinnon lyhytlistalle.
Palkintoraadin puheenjohtajan, Tähtivaeltaja-lehden päätoimittajan Toni Jerrmanin mukaan ”sekä suomalaiset että ulkomaiset kirjailijat ovat viime aikoina innostuneet maalailemaan synkkiä visioita ihmiskunnan lähitulevaisuudesta. Trendi kuvastaa selkeästi niitä pelkoja, joiden keskellä länsimaissa eletään juuri nyt. Yhteiskuntien eriarvoistuminen, kasvottomana riehuva markkinatalous ja populististen fundamentalistiliikkeiden nousu herättävät ihmisissä epävarmuutta tulevaisuudesta”.
Tähtivaeltaja-palkinnon asiantuntijaraatiin kuuluvat toimittaja Hannu Blommila, päätoimittaja Toni Jerrman, kriitikko Elli Leppä ja kriitikko Vesa Sisättö. Voittaja julkistetaan alkukesästä.
Wikiuutisiin on lisätty uusia uutisia koskien aihetta Tähtivaeltaja-palkinto.
","https://fi.wikinews.org/wiki/T%C3%A4htivaeltaja-palkintoehdokkaat_2011_julkistettu
",Helsingin,"(84, 93)","(24.93545, 60.16952)",8
8,"Tähtivaeltaja-palkintoehdokkaat 2011 julkistettu – Wikiuutiset
29. maaliskuuta 2011
Helsingin science fiction -seura jakaa vuosittain Tähtivaeltaja-palkinnon edellisvuoden parhaalle Suomessa ilmestyneelle tieteiskirjalle. Vuoden 2010 kirjoista seuran raati on valinnut viisi teosta palkinnon lyhytlistalle.
Palkintoraadin puheenjohtajan, Tähtivaeltaja-lehden päätoimittajan Toni Jerrmanin mukaan ”sekä suomalaiset että ulkomaiset kirjailijat ovat viime aikoina innostuneet maalailemaan synkkiä visioita ihmiskunnan lähitulevaisuudesta. Trendi kuvastaa selkeästi niitä pelkoja, joiden keskellä länsimaissa eletään juuri nyt. Yhteiskuntien eriarvoistuminen, kasvottomana riehuva markkinatalous ja populististen fundamentalistiliikkeiden nousu herättävät ihmisissä epävarmuutta tulevaisuudesta”.
Tähtivaeltaja-palkinnon asiantuntijaraatiin kuuluvat toimittaja Hannu Blommila, päätoimittaja Toni Jerrman, kriitikko Elli Leppä ja kriitikko Vesa Sisättö. Voittaja julkistetaan alkukesästä.
Wikiuutisiin on lisätty uusia uutisia koskien aihetta Tähtivaeltaja-palkinto.
","https://fi.wikinews.org/wiki/T%C3%A4htivaeltaja-palkintoehdokkaat_2011_julkistettu
",Suomessa,"(182, 190)","(26.0, 64.0)",8
9,"Islantilaiset äänestivät jälleen Icesave-korvaukset nurin – Wikiuutiset
10. huhtikuuta 2011
Islannissa äänestettiin eilen Alltingin päätöksestä numero 13/2011, jonka nojalla maan finanssiministeri olisi voinut hyväksyä sopimuksen Isolle-Britannialle ja Alankomaille maksettavista korvauksista. Kansa torjui korvaukset likimain jakaumalla 60 % vastaan–40 % puolesta.
Tapaus juontaa juurensa islantilaisen Landsbanki-pankin kaatumiseen talouskriisissä. Pankki oli tarjonnut Icesave-brändillä korkeakorkoisia talletustilejä briteille ja alankomaalaisille. Pankin kaaduttua Islannin talletussuoja ei kattanut ulkomaisten tallettajien tappioita, joten Britannia ja Alankomaat korvasivat tappiot tallettajille. Nyt ne vaativat rahoja Islannin valtiolta.
Kansanäänestysjupakka oli kuin toisinto viimevuotisesta. Allting oli hyväksynyt korvaukset, mutta presidentti ei ollut allekirjoittanut päätöstä, joten siitä järjestettiin kansanäänestys.
Islannin hallitus sanoi lausunnossaan, että se pyrkii huolehtimaan siitä, ettei äänestystuloksella olisi isoa vaikutusta talousohjelmaan. Talous- ja verotussuunnitelmat pitää hallituksen mukaan kuitenkin miettiä aivan uudelleen. Hallitus sanoi olevansa edelleen sitoutunut Kansainvälisen valuuttarahaston hyväksymään talousohjelmaan.
Hallitus kertoo, että tuoreiden arvioiden mukaan Landsbankin konkurssipesästä voitaisiin maksaa jopa 90 % tallettajien rahoista. Presidentti Ólafur Ragnar Grímsson muotoili asian hieman toisin: hänen mukaansa ”ei ole oikein väittää, etteivät Yhdistynyt kuningaskunta ja Alankomaat saa yhtään maksuja” ja ”todennäköisesti  maksetaan 7–9 miljardin dollarin rahasummat”.
Presidentin toiminta on jakanut mielipiteitä. Ólafur Ragnar Grímsson on ensimmäinen Islannin presidentti, joka on käyttänyt veto-oikeuttaan ja alistanut parlamentin päätöksen kansanäänestykseen, ja tämä oli jo kolmas kerta. Toisten mielestä voimakasta keskustelua herättävistä poliittisista päätöksistä tulisi jatkossakin järjestää kansanäänestyksiä; toiset katsovat, että presidentin roolin tulisi olla seremoniallisempi ja demokraattisesti valitun parlamentin tahtoa tulisi kunnioittaa.
Alankomaiden ja Ison-Britannian edustajat olivat tyytymättömiä äänestystulokseen. Alakomaiden valtiovarainministeri sanoi, että tapaus menee tuomioistuimen käsittelyyn. EFTAn valvontaviranomainen väitti viime vuonna, että direktiivi 94/19 määrää Islannin maksamaan talletussuojan. Asia ei tähän asti ole edistynyt, koska päätettiin odottaa neuvottelujen ja kansanäänestyksen tulosta, joka olisi saattanut ratkaista asian.
Wikiuutisiin on lisätty uusia uutisia koskien aihetta Icesave-jupakka.
","https://fi.wikinews.org/wiki/Islantilaiset_%C3%A4%C3%A4nestiv%C3%A4t_j%C3%A4lleen_Icesave-korvaukset_nurin
",Islannissa,"(92, 102)","(-18.0, 65.0)",9
9,"Islantilaiset äänestivät jälleen Icesave-korvaukset nurin – Wikiuutiset
10. huhtikuuta 2011
Islannissa äänestettiin eilen Alltingin päätöksestä numero 13/2011, jonka nojalla maan finanssiministeri olisi voinut hyväksyä sopimuksen Isolle-Britannialle ja Alankomaille maksettavista korvauksista. Kansa torjui korvaukset likimain jakaumalla 60 % vastaan–40 % puolesta.
Tapaus juontaa juurensa islantilaisen Landsbanki-pankin kaatumiseen talouskriisissä. Pankki oli tarjonnut Icesave-brändillä korkeakorkoisia talletustilejä briteille ja alankomaalaisille. Pankin kaaduttua Islannin talletussuoja ei kattanut ulkomaisten tallettajien tappioita, joten Britannia ja Alankomaat korvasivat tappiot tallettajille. Nyt ne vaativat rahoja Islannin valtiolta.
Kansanäänestysjupakka oli kuin toisinto viimevuotisesta. Allting oli hyväksynyt korvaukset, mutta presidentti ei ollut allekirjoittanut päätöstä, joten siitä järjestettiin kansanäänestys.
Islannin hallitus sanoi lausunnossaan, että se pyrkii huolehtimaan siitä, ettei äänestystuloksella olisi isoa vaikutusta talousohjelmaan. Talous- ja verotussuunnitelmat pitää hallituksen mukaan kuitenkin miettiä aivan uudelleen. Hallitus sanoi olevansa edelleen sitoutunut Kansainvälisen valuuttarahaston hyväksymään talousohjelmaan.
Hallitus kertoo, että tuoreiden arvioiden mukaan Landsbankin konkurssipesästä voitaisiin maksaa jopa 90 % tallettajien rahoista. Presidentti Ólafur Ragnar Grímsson muotoili asian hieman toisin: hänen mukaansa ”ei ole oikein väittää, etteivät Yhdistynyt kuningaskunta ja Alankomaat saa yhtään maksuja” ja ”todennäköisesti  maksetaan 7–9 miljardin dollarin rahasummat”.
Presidentin toiminta on jakanut mielipiteitä. Ólafur Ragnar Grímsson on ensimmäinen Islannin presidentti, joka on käyttänyt veto-oikeuttaan ja alistanut parlamentin päätöksen kansanäänestykseen, ja tämä oli jo kolmas kerta. Toisten mielestä voimakasta keskustelua herättävistä poliittisista päätöksistä tulisi jatkossakin järjestää kansanäänestyksiä; toiset katsovat, että presidentin roolin tulisi olla seremoniallisempi ja demokraattisesti valitun parlamentin tahtoa tulisi kunnioittaa.
Alankomaiden ja Ison-Britannian edustajat olivat tyytymättömiä äänestystulokseen. Alakomaiden valtiovarainministeri sanoi, että tapaus menee tuomioistuimen käsittelyyn. EFTAn valvontaviranomainen väitti viime vuonna, että direktiivi 94/19 määrää Islannin maksamaan talletussuojan. Asia ei tähän asti ole edistynyt, koska päätettiin odottaa neuvottelujen ja kansanäänestyksen tulosta, joka olisi saattanut ratkaista asian.
Wikiuutisiin on lisätty uusia uutisia koskien aihetta Icesave-jupakka.
","https://fi.wikinews.org/wiki/Islantilaiset_%C3%A4%C3%A4nestiv%C3%A4t_j%C3%A4lleen_Icesave-korvaukset_nurin
",Isolle-Britannialle,"(230, 249)","(-2.69531, 54.75844)",9
